[58.71, -52.11, -69.25, -58.88, -0.96, 0.0]
[58.0, -45.61, -81.82, -52.82, -16.87, 0.0]
[55.81, -41.22, -89.03, -48.6, -34.36, 0.0]
[51.67, -39.37, -93.51, -46.58, -53.17, 0.0]
[46.75, -39.63, -93.51, -46.58, -72.86, 0.0]
[41.13, -42.53, -88.94, -48.69, -93.51, 0.0]
[9.66, -49.04, -74.61, -55.81, -35.85, 0.0]
[6.15, -47.46, -79.18, -53.61, -53.96, 0.0]
[1.31, -45.87, -80.41, -53.61, -73.3, 0.0]
[-3.6, -48.51, -76.11, -55.19, -93.6, 0.0]
[-8.43, -52.64, -67.41, -60.02, -112.85, 0.0]
[-12.12, -59.76, -54.14, -66.62, -131.66, 0.0]
[-14.76, -69.69, -32.6, -77.16, -149.41, -0.08]
[20.21, -46.49, -79.62, -53.61, -24.6, 0.0]
[18.1, -43.76, -86.22, -50.0, -41.92, 0.0]
[13.27, -42.27, -89.03, -48.69, -61.34, 0.0]
[8.34, -42.27, -87.62, -49.39, -81.38, 0.0]
[3.42, -46.4, -81.03, -52.29, -101.6, 0.0]
[-1.49, -50.71, -72.07, -57.21, -121.11, -0.08]
[-5.0, -57.65, -58.44, -64.42, -139.83, -0.08]
[31.28, -46.93, -77.78, -53.7, -14.23, 0.0]
[29.17, -43.33, -86.92, -50.0, -30.67, 0.0]
[25.66, -40.95, -91.93, -47.28, -49.04, 0.0]
[20.83, -39.37, -93.51, -47.19, -68.9, 0.0]
[15.29, -42.27, -89.64, -48.07, -89.47, 0.0]
[10.37, -45.35, -82.52, -52.2, -109.51, 0.0]
[6.15, -51.24, -71.01, -57.3, -129.63, -0.08]
[40.25, -50.44, -71.89, -57.3, -5.0, 0.0]
[39.02, -45.61, -82.52, -52.2, -20.47, 0.0]
[36.82, -41.48, -89.73, -48.69, -38.05, 0.0]
[32.6, -39.37, -93.42, -46.58, -57.3, 0.0]
[27.68, -40.51, -91.93, -47.28, -77.34, 0.0]
[22.14, -42.8, -87.27, -49.48, -97.73, 0.0]
[16.69, -47.81, -78.04, -53.78, -117.94, 0.0]
[47.9, -56.95, -58.44, -64.07, 2.72, 0.0]
[47.9, -50.09, -71.89, -57.74, -12.3, 0.0]
[46.05, -45.96, -81.91, -52.82, -28.74, 0.0]
[42.53, -42.27, -87.62, -50.0, -47.1, 0.0]
[38.32, -42.27, -89.03, -48.6, -66.79, 0.0]
[33.31, -43.24, -86.13, -50.0, -86.92, 0.0]
[27.68, -46.93, -79.62, -53.61, -106.78, 0.0]
[54.4, -69.69, -33.31, -77.16, 9.14, 0.0]
[54.4, -59.41, -54.14, -66.88, -5.36, 0.0]
[53.7, -53.17, -67.06, -60.02, -21.62, 0.0]
[50.8, -49.04, -76.2, -55.81, -39.02, 0.0]
[47.46, -45.87, -79.71, -53.7, -57.65, 0.0]
[42.45, -46.75, -80.06, -53.61, -77.34, 0.0]
[37.52, -49.92, -74.44, -55.81, -97.11, 0.0]
[8.87, -57.39, -57.04, -65.21, -36.73, 0.0]
[5.53, -55.28, -63.28, -61.43, -54.22, 0.0]
[1.31, -53.7, -64.24, -61.43, -73.74, 0.0]
[-2.98, -56.68, -60.46, -63.01, -93.07, 0.0]
[-7.73, -61.34, -50.53, -68.73, -112.32, 0.0]
[-11.25, -70.31, -30.93, -77.95, -130.69, 0.0]
[-12.56, -81.56, -8.17, -90.08, -140.27, -0.08]
[18.72, -54.75, -62.05, -62.22, -26.63, 0.0]
[15.99, -51.59, -70.57, -57.83, -43.94, 0.0]
[12.48, -49.3, -73.74, -56.51, -62.84, 0.0]
[7.64, -49.39, -72.59, -57.21, -82.44, 0.0]
[2.72, -52.99, -66.35, -60.02, -101.77, 0.0]
[-1.49, -59.76, -55.37, -65.83, -120.93, -0.08]
[-4.3, -67.58, -36.21, -75.76, -139.3, -0.08]
[28.47, -55.28, -61.08, -62.4, -16.87, 0.0]
[26.36, -50.09, -71.98, -57.83, -33.22, 0.0]
[22.85, -47.72, -77.87, -54.31, -51.67, 0.0]
[18.63, -47.46, -78.22, -54.31, -71.27, 0.0]
[13.88, -48.86, -74.7, -55.72, -91.05, 0.0]
[8.96, -52.99, -67.06, -59.94, -110.47, -0.08]
[4.92, -60.29, -54.14, -66.62, -129.63, -0.08]
[37.0, -59.15, -53.43, -66.53, -8.17, 0.0]
[36.21, -53.7, -67.06, -60.02, -24.08, 0.0]
[33.31, -48.51, -75.41, -55.72, -41.48, 0.0]
[29.17, -47.72, -78.22, -54.31, -60.38, 0.0]
[24.87, -47.72, -77.78, -54.31, -79.98, 0.0]
[20.03, -50.62, -72.07, -57.21, -100.19, 0.0]
[15.29, -55.63, -61.78, -62.92, -119.44, -0.08]
[44.2, -67.5, -36.12, -75.32, -0.87, 0.0]
[44.12, -59.41, -54.84, -65.74, -15.82, 0.0]
[41.74, -53.7, -66.09, -59.94, -32.69, 0.0]
[39.02, -49.57, -72.59, -57.21, -51.06, 0.0]
[34.71, -49.57, -74.44, -56.51, -70.31, 0.0]
[29.79, -50.97, -71.01, -57.83, -90.0, 0.0]
[25.57, -55.37, -62.75, -61.87, -109.33, -0.08]
[50.0, -80.33, -10.1, -89.29, -0.52, 0.0]
[50.8, -70.57, -31.37, -78.48, -9.22, 0.0]
[49.48, -60.46, -49.92, -68.73, -25.48, 0.0]
[46.75, -56.33, -60.73, -63.63, -42.97, 0.0]
[43.24, -54.22, -64.24, -61.43, -61.78, 0.0]
[38.93, -54.22, -63.8, -61.43, -80.85, 0.0]
[34.71, -57.39, -57.12, -65.21, -100.28, 0.0]
[7.64, -69.52, -32.69, -77.34, -37.35, 0.0]
[4.92, -65.12, -42.45, -72.33, -54.66, 0.0]
[1.49, -62.84, -45.0, -71.54, -73.74, 0.0]
[-2.81, -66.0, -39.28, -74.17, -92.63, 0.0]
[-7.11, -74.61, -23.2, -82.35, -111.53, 0.0]
[-8.43, -83.14, -5.27, -92.28, -119.0, -0.08]
[-8.43, -84.72, -1.58, -93.6, -119.53, -0.08]
[16.78, -65.74, -40.69, -73.74, -28.12, 0.0]
[14.67, -60.46, -51.5, -68.02, -45.0, 0.0]
[11.16, -58.35, -56.86, -65.12, -63.89, 0.0]
[6.94, -58.35, -54.84, -65.83, -82.88, 0.0]
[2.72, -62.57, -47.02, -70.22, -102.12, 0.0]
[-0.87, -70.57, -30.76, -78.66, -120.93, -0.08]
[-2.9, -81.38, -9.93, -89.38, -130.69, -0.08]
[25.75, -66.0, -38.32, -74.35, -19.24, 0.0]
[24.34, -60.46, -52.82, -67.32, -35.77, 0.0]
[21.35, -55.81, -60.02, -63.72, -53.7, 0.0]
[16.69, -55.81, -62.05, -63.01, -72.77, 0.0]
[12.56, -57.39, -57.04, -65.21, -92.1, 0.0]
[8.34, -63.36, -46.4, -70.13, -111.35, -0.08]
[4.83, -72.07, -27.33, -80.15, -129.81, -0.08]
[34.01, -72.07, -27.07, -80.68, -11.16, 0.0]
[32.69, -62.84, -47.02, -70.13, -26.71, 0.0]
[30.49, -57.91, -57.12, -65.12, -44.47, 0.0]
[26.98, -55.81, -61.87, -63.01, -63.72, 0.0]
[22.85, -55.81, -59.94, -63.72, -82.35, 0.0]
[17.92, -59.5, -52.47, -67.32, -101.6, -0.08]
[13.97, -67.06, -39.28, -74.35, -120.49, -0.08]
[41.04, -80.59, -9.4, -89.73, -10.28, 0.0]
[40.34, -70.57, -30.32, -78.57, -19.16, 0.0]
[38.93, -62.57, -47.02, -70.13, -36.29, 0.0]
[35.41, -58.44, -54.93, -66.44, -54.22, 0.0]
[31.9, -58.44, -56.86, -65.12, -73.3, 0.0]
[27.68, -60.38, -52.03, -67.32, -92.54, 0.0]
[23.46, -66.0, -40.69, -73.74, -111.35, -0.08]
[45.08, -78.92, -13.27, -87.89, -21.0, 0.0]
[45.87, -83.14, -3.69, -92.28, -19.33, 0.0]
[45.87, -74.17, -22.85, -82.79, -29.09, 0.0]
[43.5, -66.44, -39.02, -74.35, -46.49, 0.0]
[39.72, -64.07, -44.38, -71.63, -64.86, 0.0]
[36.12, -64.07, -42.97, -72.24, -83.93, 0.0]
[31.81, -69.6, -32.69, -77.95, -103.18, 0.0]
